Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1988-11-28 00:00:00-05:00,0.255600125,0.257350686,0.252098978,0.255600125,139361600,0,0
1988-11-29 00:00:00-05:00,0.255600151,0.257350713,0.252099005,0.257350713,92668800,0,0
1988-11-30 00:00:00-05:00,0.257350606,0.266104251,0.257350606,0.263478398,167843200,0,0
1988-12-01 00:00:00-05:00,0.264353806,0.273106661,0.262602426,0.271356076,212161600,0,0
1988-12-02 00:00:00-05:00,0.267854982,0.279234487,0.266104397,0.274857253,333715200,0,0
1988-12-05 00:00:00-05:00,0.276608527,0.280109672,0.271356002,0.276608527,154414400,0,0
1988-12-06 00:00:00-05:00,0.274857147,0.278359088,0.273106586,0.276608527,104932800,0,0
1988-12-07 00:00:00-05:00,0.273106584,0.276608525,0.271356,0.275733232,98134400,0,0
1988-12-08 00:00:00-05:00,0.274857377,0.274857377,0.271356229,0.273982108,59460800,0,0
1988-12-09 00:00:00-05:00,0.274857377,0.276608758,0.271356229,0.273982108,44956800,0,0
1988-12-12 00:00:00-05:00,0.274857317,0.276608697,0.269605607,0.269605607,117880000,0,0
1988-12-13 00:00:00-05:00,0.269605514,0.271356076,0.267854953,0.271356076,122550400,0,0
1988-12-14 00:00:00-05:00,0.269605583,0.28010982,0.269605583,0.278359234,193300800,0,0
1988-12-15 00:00:00-05:00,0.280109672,0.283610795,0.274857147,0.276608527,112571200,0,0
1988-12-16 00:00:00-05:00,0.276608582,0.283610852,0.274857203,0.280984998,183489600,0,0
1988-12-19 00:00:00-05:00,0.281860263,0.287111971,0.280109702,0.285361409,234326400,0,0
1988-12-20 00:00:00-05:00,0.287111938,0.290613878,0.284486085,0.287111938,274187200,0,0
1988-12-21 00:00:00-05:00,0.287111982,0.294115069,0.287111982,0.292364508,241964800,0,0
1988-12-22 00:00:00-05:00,0.292364463,0.294115024,0.285361377,0.287111938,106030400,0,0
1988-12-23 00:00:00-05:00,0.28711198,0.289738628,0.28711198,0.287988067,40958400,0,0
1988-12-27 00:00:00-05:00,0.287112027,0.290613968,0.28361088,0.28361088,59987200,0,0
1988-12-28 00:00:00-05:00,0.283610883,0.285361468,0.278359175,0.281860322,51542400,0,0
1988-12-29 00:00:00-05:00,0.281860319,0.285361465,0.281860319,0.28361088,117812800,0,0
1988-12-30 00:00:00-05:00,0.283610883,0.28886341,0.281860322,0.281860322,81692800,0,0
1989-01-03 00:00:00-05:00,0.281860294,0.283610855,0.280109732,0.282735586,100016000,0,0
1989-01-04 00:00:00-05:00,0.285361476,0.294990419,0.283610891,0.294115126,239948800,0,0
1989-01-05 00:00:00-05:00,0.294115093,0.302868743,0.288863385,0.295865655,307328000,0,0
1989-01-06 00:00:00-05:00,0.295865631,0.304619302,0.295865631,0.298491508,198665600,0,0
1989-01-09 00:00:00-05:00,0.301118255,0.301993524,0.295865727,0.301118255,79307200,0,0
1989-01-10 00:00:00-05:00,0.297616215,0.300242864,0.290613923,0.298491508,103320000,0,0
1989-01-11 00:00:00-05:00,0.29586566,0.297616245,0.28886339,0.294990391,156128000,0,0
1989-01-12 00:00:00-05:00,0.295865656,0.301118182,0.294115094,0.299366802,150315200,0,0
1989-01-13 00:00:00-05:00,0.299366783,0.304619309,0.296740929,0.302868724,193905600,0,0
1989-01-16 00:00:00-05:00,0.302868754,0.308120462,0.301118193,0.306369901,168593600,0,0
1989-01-17 00:00:00-05:00,0.302868738,0.304619323,0.280109732,0.282735586,756604800,0,0
1989-01-18 00:00:00-05:00,0.285361529,0.287988179,0.276608672,0.278359234,487928000,0,0
1989-01-19 00:00:00-05:00,0.28361088,0.287112027,0.280109757,0.28361088,255987200,0,0
1989-01-20 00:00:00-05:00,0.283610792,0.290613878,0.281860231,0.287111938,173734400,0,0
1989-01-23 00:00:00-05:00,0.285361377,0.288863317,0.285361377,0.287111938,180532800,0,0
1989-01-24 00:00:00-05:00,0.287112127,0.292364656,0.285361565,0.291489363,223294400,0,0
1989-01-25 00:00:00-05:00,0.292364564,0.294115126,0.287112038,0.290613979,110936000,0,0
1989-01-26 00:00:00-05:00,0.285361421,0.294990362,0.284486129,0.292364508,285264000,0,0
1989-01-27 00:00:00-05:00,0.267854835,0.274857102,0.253849461,0.263478398,2127171200,0,0
1989-01-30 00:00:00-05:00,0.263478511,0.266104365,0.260851862,0.261727154,586499200,0,0
1989-01-31 00:00:00-05:00,0.260851812,0.264353752,0.257350666,0.264353752,460353600,0,0
1989-02-01 00:00:00-05:00,0.264353835,0.277483902,0.261727186,0.274857253,487558400,0,0
1989-02-02 00:00:00-05:00,0.276608672,0.281860382,0.274857292,0.278359234,473491200,0,0
1989-02-03 00:00:00-05:00,0.28010978,0.281860342,0.273106691,0.274857253,178908800,0,0
1989-02-06 00:00:00-05:00,0.276608697,0.276608697,0.267855045,0.269605607,116737600,0,0
1989-02-07 00:00:00-05:00,0.267854985,0.274857256,0.267854985,0.273106694,165155200,0,0
1989-02-08 00:00:00-05:00,0.273106576,0.276608516,0.266104285,0.267854869,157012800,0,0
1989-02-09 00:00:00-05:00,0.267854869,0.273106576,0.266104285,0.267854869,160809600,0,0
1989-02-10 00:00:00-05:00,0.267854887,0.267854887,0.259101216,0.2608518,348342400,0,0
1989-02-13 00:00:00-05:00,0.25735074,0.260851887,0.25735074,0.259101301,235188800,0,0
1989-02-14 00:00:00-05:00,0.258225994,0.259101263,0.246846468,0.250347614,891576000,0,0
1989-02-15 00:00:00-05:00,0.250347713,0.253849655,0.248597151,0.253849655,330624000,0,0
1989-02-16 00:00:00-05:00,0.253849597,0.260851891,0.252099036,0.25472489,255696000,0,0
1989-02-17 00:00:00-05:00,0.254549359,0.259815545,0.254549359,0.258060157,116849600,0.000893,0
1989-02-21 00:00:00-05:00,0.258937955,0.265082645,0.258060249,0.263326436,190556800,0,0
1989-02-22 00:00:00-05:00,0.261570956,0.263326343,0.25630477,0.258060157,238324800,0,0
1989-02-23 00:00:00-05:00,0.25630477,0.259815545,0.254549359,0.258060157,95368000,0,0
1989-02-24 00:00:00-05:00,0.259815632,0.259815632,0.252794057,0.252794057,152129600,0,0
1989-02-27 00:00:00-05:00,0.252794149,0.25630495,0.25103794,0.25630495,115920000,0,0
1989-02-28 00:00:00-05:00,0.256304945,0.258060334,0.252794145,0.254549533,176019200,0,0
1989-03-01 00:00:00-05:00,0.254549445,0.256304857,0.249282461,0.252794057,170128000,0,0
1989-03-02 00:00:00-05:00,0.25103791,0.254549507,0.244016333,0.245771721,376331200,0,0
1989-03-03 00:00:00-05:00,0.247526915,0.247526915,0.238749136,0.244016141,387777600,0,0
1989-03-06 00:00:00-05:00,0.245771753,0.251916445,0.242260952,0.249282554,168515200,0,0
1989-03-07 00:00:00-05:00,0.249282419,0.252794014,0.24577162,0.251037806,260691200,0,0
1989-03-08 00:00:00-05:00,0.25016015,0.254549428,0.247527033,0.247527033,216294400,0,0
1989-03-09 00:00:00-05:00,0.24752703,0.25103783,0.242260844,0.242260844,133436800,0,0
1989-03-10 00:00:00-05:00,0.242260921,0.245771721,0.240505532,0.245771721,102715200,0,0
1989-03-13 00:00:00-05:00,0.245771721,0.249282521,0.244016333,0.245771721,131107200,0,0
1989-03-14 00:00:00-05:00,0.245771645,0.249282444,0.24489394,0.247527033,161940800,0,0
1989-03-15 00:00:00-05:00,0.247527109,0.249282521,0.244016333,0.245771721,90059200,0,0
1989-03-16 00:00:00-05:00,0.245771645,0.249282444,0.242260846,0.247527033,192236800,0,0
1989-03-17 00:00:00-05:00,0.242260845,0.251037831,0.238749249,0.244893938,237126400,0,0
1989-03-20 00:00:00-05:00,0.245771644,0.247527032,0.242260845,0.244893938,181451200,0,0
1989-03-21 00:00:00-05:00,0.249282443,0.249282443,0.244016256,0.244893938,128195200,0,0
1989-03-22 00:00:00-05:00,0.240505508,0.244016308,0.236993911,0.237871617,144849600,0,0
1989-03-23 00:00:00-05:00,0.23874923,0.242260826,0.236993842,0.24138312,118910400,0,0
1989-03-27 00:00:00-05:00,0.240505521,0.242260909,0.235238512,0.236993924,151659200,0,0
1989-03-28 00:00:00-05:00,0.238749161,0.242260756,0.238749161,0.238749161,141254400,0,0
1989-03-29 00:00:00-05:00,0.238749337,0.242260935,0.238749337,0.240505546,74401600,0,0
1989-03-30 00:00:00-05:00,0.240505343,0.245771528,0.238749136,0.244016141,105246400,0,0
1989-03-31 00:00:00-05:00,0.245771594,0.25103778,0.244016207,0.250160098,185348800,0,0
1989-04-03 00:00:00-04:00,0.249282521,0.254549507,0.244016333,0.245771721,166286400,0,0
1989-04-04 00:00:00-04:00,0.242260844,0.244893937,0.237871565,0.242260844,115729600,0,0
1989-04-05 00:00:00-04:00,0.242260921,0.247527109,0.240505532,0.245771721,120254400,0,0
1989-04-06 00:00:00-04:00,0.244016273,0.253671739,0.242260862,0.252794057,156374400,0,0
1989-04-07 00:00:00-04:00,0.252794036,0.26332641,0.252794036,0.262448728,354984000,0,0
1989-04-10 00:00:00-04:00,0.261571105,0.26683809,0.258060305,0.259815693,135374400,0,0
1989-04-11 00:00:00-04:00,0.263326508,0.266838105,0.259815708,0.265082717,146540800,0,0
1989-04-12 00:00:00-04:00,0.268593459,0.275615035,0.265960341,0.270348847,387912000,0,0
1989-04-13 00:00:00-04:00,0.272104235,0.277371243,0.268593459,0.270348847,181272000,0,0
1989-04-14 00:00:00-04:00,0.273859645,0.275615033,0.268593457,0.272104234,123356800,0,0
1989-04-17 00:00:00-04:00,0.270348819,0.275615007,0.26683802,0.275615007,140145600,0,0
1989-04-18 00:00:00-04:00,0.277371286,0.284392863,0.275615077,0.281759769,560985600,0,0
1989-04-19 00:00:00-04:00,0.280882035,0.292292913,0.279126624,0.287025928,425880000,0,0
1989-04-20 00:00:00-04:00,0.286148161,0.291415144,0.282637362,0.286148161,179816000,0,0
1989-04-21 00:00:00-04:00,0.284392863,0.287025981,0.279126674,0.281759769,115169600,0,0
1989-04-24 00:00:00-04:00,0.280882086,0.282637475,0.277371286,0.281759769,110790400,0,0
1989-04-25 00:00:00-04:00,0.28088209,0.284392867,0.279126678,0.28088209,116177600,0,0
1989-04-26 00:00:00-04:00,0.280881966,0.282637353,0.274737277,0.279126555,186132800,0,0
1989-04-27 00:00:00-04:00,0.277371315,0.280882116,0.273859717,0.276493609,139384000,0,0
1989-04-28 00:00:00-04:00,0.275615098,0.277371307,0.270348909,0.27385971,103857600,0,0
1989-05-01 00:00:00-04:00,0.270348909,0.275615098,0.270348909,0.27385971,80662400,0,0
1989-05-02 00:00:00-04:00,0.273859749,0.282637537,0.273859749,0.280004442,215745600,0,0
1989-05-03 00:00:00-04:00,0.279126677,0.286148277,0.279126677,0.282637477,220539200,0,0
1989-05-04 00:00:00-04:00,0.282637536,0.289659935,0.280882148,0.287903726,188910400,0,0
1989-05-05 00:00:00-04:00,0.298436661,0.300192048,0.291415066,0.291415066,460756800,0,0
1989-05-08 00:00:00-04:00,0.291415246,0.296681434,0.291415246,0.296681434,205923200,0,0
1989-05-09 00:00:00-04:00,0.294926109,0.301948508,0.294926109,0.29843691,346774400,0,0
1989-05-10 00:00:00-04:00,0.301948249,0.305459047,0.298436654,0.303703636,234438400,0,0
1989-05-11 00:00:00-04:00,0.303703761,0.31072536,0.301948374,0.308092266,300944000,0,0
1989-05-12 00:00:00-04:00,0.312480789,0.315992385,0.308969989,0.315992385,467140800,0,0
1989-05-15 00:00:00-04:00,0.314237061,0.324769439,0.314237061,0.323014051,317900800,0,0
1989-05-16 00:00:00-04:00,0.323013895,0.324769282,0.315992297,0.318625391,228670400,0,0
1989-05-17 00:00:00-04:00,0.317747682,0.31950307,0.315992271,0.317747682,248460800,0,0
1989-05-18 00:00:00-04:00,0.317747889,0.319503277,0.314237088,0.314237088,211254400,0,0
1989-05-19 00:00:00-04:00,0.314237115,0.324769495,0.314237115,0.321258694,330769600,0,0
1989-05-22 00:00:00-04:00,0.321962479,0.325480971,0.31844401,0.323721737,190400000,0.000893,0
1989-05-23 00:00:00-04:00,0.323721707,0.323721707,0.318443981,0.320203215,134467200,0,0
1989-05-24 00:00:00-04:00,0.318443815,0.33603704,0.318443815,0.33603704,297606400,0,0
1989-05-25 00:00:00-04:00,0.332518733,0.344834241,0.332518733,0.339556515,232366400,0,0
1989-05-26 00:00:00-04:00,0.339556453,0.344834178,0.337796397,0.341315687,112515200,0,0
1989-05-30 00:00:00-04:00,0.339556536,0.344834263,0.333398382,0.334277987,111921600,0,0
1989-05-31 00:00:00-04:00,0.334277783,0.3386767,0.330759317,0.33603704,115214400,0,0
1989-06-01 00:00:00-04:00,0.336037166,0.346593415,0.334277909,0.343074948,179502400,0,0
1989-06-02 00:00:00-04:00,0.341315805,0.34835279,0.341315805,0.344834298,124476800,0,0
1989-06-05 00:00:00-04:00,0.343075066,0.3448343,0.327241063,0.330759555,124118400,0,0
1989-06-06 00:00:00-04:00,0.329000384,0.330759642,0.325481092,0.329000384,145006400,0,0
1989-06-07 00:00:00-04:00,0.329000241,0.341315749,0.329000241,0.339556515,175672000,0,0
1989-06-08 00:00:00-04:00,0.341315605,0.344834095,0.332518592,0.335157454,178012800,0,0
1989-06-09 00:00:00-04:00,0.33251879,0.336037282,0.327241063,0.330759555,94416000,0,0
1989-06-12 00:00:00-04:00,0.329000261,0.336037245,0.32548097,0.334277987,80864000,0,0
1989-06-13 00:00:00-04:00,0.334277906,0.343074944,0.330759438,0.341315687,230977600,0,0
1989-06-14 00:00:00-04:00,0.344834137,0.353631151,0.339556412,0.349232256,251305600,0,0
1989-06-15 00:00:00-04:00,0.348352755,0.350111989,0.334277987,0.334277987,161403200,0,0
1989-06-16 00:00:00-04:00,0.314925453,0.320203178,0.306128437,0.313165396,542001600,0,0
1989-06-19 00:00:00-04:00,0.313165305,0.314925361,0.306128348,0.309646815,183120000,0,0
1989-06-20 00:00:00-04:00,0.309646849,0.309646849,0.297331344,0.302609891,134534400,0,0
1989-06-21 00:00:00-04:00,0.302610004,0.306128496,0.297331455,0.299090713,129864000,0,0
1989-06-22 00:00:00-04:00,0.299090657,0.307887673,0.295572166,0.304369181,137200000,0,0
1989-06-23 00:00:00-04:00,0.304369198,0.311406182,0.304369198,0.308767319,123894400,0,0
1989-06-26 00:00:00-04:00,0.30964679,0.30964679,0.304369066,0.306128323,183836800,0,0
1989-06-27 00:00:00-04:00,0.307887686,0.311406178,0.29909067,0.299970299,105784000,0,0
1989-06-28 00:00:00-04:00,0.297331549,0.297331549,0.288534529,0.29381308,257028800,0,0
1989-06-29 00:00:00-04:00,0.288534389,0.290294445,0.28149743,0.285895526,233520000,0,0
1989-06-30 00:00:00-04:00,0.285015833,0.29381287,0.277978875,0.290294379,164740800,0,0
1989-07-03 00:00:00-04:00,0.293812862,0.293812862,0.286775082,0.286775082,48350400,0,0
1989-07-05 00:00:00-04:00,0.285015851,0.286775108,0.281497384,0.285015851,119156800,0,0
1989-07-06 00:00:00-04:00,0.28677509,0.29381287,0.283256599,0.290294379,173924800,0,0
1989-07-07 00:00:00-04:00,0.290294379,0.295572103,0.285015833,0.290294379,106108800,0,0
1989-07-10 00:00:00-04:00,0.288534342,0.290294398,0.281497384,0.285015851,203694400,0,0
1989-07-11 00:00:00-04:00,0.28677511,0.288534344,0.279738128,0.279738128,243924800,0,0
1989-07-12 00:00:00-04:00,0.279738161,0.283256653,0.277978928,0.281497419,124129600,0,0
1989-07-13 00:00:00-04:00,0.28149743,0.288534389,0.277978938,0.285895526,225433600,0,0
1989-07-14 00:00:00-04:00,0.286775082,0.288534316,0.279738101,0.286775082,257320000,0,0
1989-07-17 00:00:00-04:00,0.286775082,0.290294372,0.279738101,0.286775082,130894400,0,0
1989-07-18 00:00:00-04:00,0.286775103,0.286775103,0.272700341,0.276218832,477310400,0,0
1989-07-19 00:00:00-04:00,0.277978893,0.286775108,0.274459603,0.285015851,238974400,0,0
1989-07-20 00:00:00-04:00,0.286775144,0.290294434,0.279738161,0.281497419,236073600,0,0
1989-07-21 00:00:00-04:00,0.279738161,0.281497419,0.274459638,0.281497419,139484800,0,0
1989-07-24 00:00:00-04:00,0.279738121,0.279738121,0.276218832,0.276218832,115987200,0,0
1989-07-25 00:00:00-04:00,0.2762188,0.279738089,0.267422586,0.27270031,209843200,0,0
1989-07-26 00:00:00-04:00,0.269181818,0.270941051,0.265663328,0.269181818,233744000,0,0
1989-07-27 00:00:00-04:00,0.269181873,0.277978887,0.267422616,0.276218832,173073600,0,0
1989-07-28 00:00:00-04:00,0.276218943,0.279738234,0.274459709,0.277099371,119336000,0,0
1989-07-31 00:00:00-04:00,0.276218839,0.281497385,0.274459605,0.279738128,111865600,0,0
1989-08-01 00:00:00-04:00,0.279738234,0.283256726,0.276218943,0.280617863,139540800,0,0
1989-08-02 00:00:00-04:00,0.279738127,0.285015851,0.277978893,0.285015851,101404800,0,0
1989-08-03 00:00:00-04:00,0.285015833,0.292053613,0.285015833,0.290294379,172939200,0,0
1989-08-04 00:00:00-04:00,0.290294463,0.300849915,0.289414834,0.300849915,183355200,0,0
1989-08-07 00:00:00-04:00,0.30260986,0.309646817,0.2999702,0.307887584,168212800,0,0
1989-08-08 00:00:00-04:00,0.306128424,0.314925439,0.306128424,0.31052652,206192000,0,0
1989-08-09 00:00:00-04:00,0.309646815,0.321962318,0.30876721,0.309646815,195160000,0,0
1989-08-10 00:00:00-04:00,0.309646907,0.309646907,0.300849891,0.304369181,152364800,0,0
1989-08-11 00:00:00-04:00,0.309646948,0.309646948,0.290294479,0.294692576,230081600,0,0
1989-08-14 00:00:00-04:00,0.292053605,0.295572096,0.285015825,0.286775082,102827200,0,0
1989-08-15 00:00:00-04:00,0.2867751,0.292053623,0.2867751,0.291173995,163732800,0,0
1989-08-16 00:00:00-04:00,0.292053713,0.293812971,0.281497462,0.284136325,120534400,0,0
1989-08-17 00:00:00-04:00,0.283256706,0.290294489,0.281497472,0.288534433,153316800,0,0
1989-08-18 00:00:00-04:00,0.293812895,0.29909062,0.292053638,0.297331363,84067200,0,0
1989-08-21 00:00:00-04:00,0.298036873,0.305091353,0.296273465,0.298036873,137827200,0.000893,0
1989-08-22 00:00:00-04:00,0.296273511,0.303327992,0.296273511,0.302446276,111832000,0,0
1989-08-23 00:00:00-04:00,0.303328028,0.312145118,0.299800387,0.308618277,173644800,0,0
1989-08-24 00:00:00-04:00,0.308618288,0.313908537,0.306854879,0.311263412,162926400,0,0
1989-08-25 00:00:00-04:00,0.310381711,0.317436194,0.310381711,0.315672785,161392000,0,0
1989-08-28 00:00:00-04:00,0.313908552,0.317436194,0.310381711,0.315672785,81659200,0,0
1989-08-29 00:00:00-04:00,0.31567277,0.317436178,0.308618288,0.311263412,176904000,0,0
1989-08-30 00:00:00-04:00,0.310381647,0.31567272,0.310381647,0.313908488,116099200,0,0
1989-08-31 00:00:00-04:00,0.313908488,0.317436128,0.312145079,0.313908488,56291200,0,0
1989-09-01 00:00:00-04:00,0.313908418,0.31567265,0.31214501,0.314790934,74121600,0,0
1989-09-05 00:00:00-04:00,0.313908552,0.320081319,0.313908552,0.315672785,114822400,0,0
1989-09-06 00:00:00-04:00,0.315672785,0.316554478,0.310381711,0.315672785,86755200,0,0
1989-09-07 00:00:00-04:00,0.315672785,0.320963035,0.315672785,0.315672785,113892800,0,0
1989-09-08 00:00:00-04:00,0.315672661,0.319199501,0.313908429,0.317436069,55832000,0,0
1989-09-11 00:00:00-04:00,0.31567277,0.324489861,0.313908538,0.322726429,98593600,0,0
1989-09-12 00:00:00-04:00,0.320962962,0.329780851,0.317436122,0.324489802,103588800,0,0
1989-09-13 00:00:00-04:00,0.326253156,0.328899081,0.317436069,0.317436069,128688000,0,0
1989-09-14 00:00:00-04:00,0.317436194,0.319199626,0.313908552,0.315672785,131286400,0,0
1989-09-15 00:00:00-04:00,0.317436069,0.319199501,0.312145021,0.317436069,124868800,0,0
1989-09-18 00:00:00-04:00,0.313908491,0.317436132,0.310381651,0.310381651,63156800,0,0
1989-09-19 00:00:00-04:00,0.312145122,0.313908531,0.303328032,0.305091441,80796800,0,0
1989-09-20 00:00:00-04:00,0.310381579,0.317436058,0.308618171,0.314790934,118148800,0,0
1989-09-21 00:00:00-04:00,0.317436194,0.324489876,0.312145144,0.315672785,200961600,0,0
1989-09-22 00:00:00-04:00,0.315672764,0.319199605,0.312145123,0.316554457,72497600,0,0
1989-09-25 00:00:00-04:00,0.315672781,0.322726439,0.315672781,0.319199622,136158400,0,0
1989-09-26 00:00:00-04:00,0.317436189,0.32096303,0.315672781,0.319199622,77324800,0,0
1989-09-27 00:00:00-04:00,0.312145144,0.31831791,0.310381711,0.315672785,90126400,0,0
1989-09-28 00:00:00-04:00,0.317436214,0.322726464,0.317436214,0.320963055,79419200,0,0
1989-09-29 00:00:00-04:00,0.31919956,0.320962969,0.313908488,0.313908488,69809600,0,0
1989-10-02 00:00:00-04:00,0.313908448,0.315672681,0.3086182,0.313026756,137401600,0,0
1989-10-03 00:00:00-04:00,0.312145133,0.313908541,0.304209735,0.307736576,170497600,0,0
1989-10-04 00:00:00-04:00,0.308618155,0.314790919,0.306854748,0.312144995,159174400,0,0
1989-10-05 00:00:00-04:00,0.313908572,0.328017538,0.312145163,0.320963055,245280000,0,0
1989-10-06 00:00:00-04:00,0.326253214,0.340362176,0.324489805,0.33948046,361704000,0,0
1989-10-09 00:00:00-04:00,0.338598033,0.350942766,0.335071192,0.349179357,195552000,0,0
1989-10-10 00:00:00-04:00,0.350942766,0.355352124,0.342125675,0.349179357,287123200,0,0
1989-10-11 00:00:00-04:00,0.343889037,0.347415854,0.338597964,0.34477073,156956800,0,0
1989-10-12 00:00:00-04:00,0.345652466,0.347415875,0.342125626,0.343889058,82644800,0,0
1989-10-13 00:00:00-04:00,0.343889074,0.349179324,0.317436179,0.322726429,201118400,0,0
1989-10-16 00:00:00-04:00,0.315672795,0.329780936,0.299800421,0.329780936,424916800,0,0
1989-10-17 00:00:00-04:00,0.324489766,0.343888973,0.317436086,0.333307654,250040000,0,0
1989-10-18 00:00:00-04:00,0.328017432,0.340362161,0.324489792,0.340362161,144032000,0,0
1989-10-19 00:00:00-04:00,0.340362217,0.349179307,0.340362217,0.343889058,111899200,0,0
1989-10-20 00:00:00-04:00,0.336834515,0.347415812,0.335071084,0.338597924,261508800,0,0
1989-10-23 00:00:00-04:00,0.338598027,0.34036226,0.326253295,0.329780936,121956800,0,0
1989-10-24 00:00:00-04:00,0.326253155,0.342125523,0.3191995,0.335952759,216440000,0,0
1989-10-25 00:00:00-04:00,0.336834532,0.336834532,0.326253211,0.328017443,119145600,0,0
1989-10-26 00:00:00-04:00,0.32096303,0.328017513,0.317436189,0.319199622,169265600,0,0
1989-10-27 00:00:00-04:00,0.319199622,0.322726439,0.313908548,0.319199622,129416000,0,0
1989-10-30 00:00:00-05:00,0.32096302,0.324489861,0.317436179,0.322726429,86979200,0,0
1989-10-31 00:00:00-05:00,0.322726371,0.328017443,0.320962963,0.328017443,91996800,0,0
1989-11-01 00:00:00-05:00,0.326253196,0.329780837,0.322726356,0.325371504,61185600,0,0
1989-11-02 00:00:00-05:00,0.317436132,0.317436132,0.303327994,0.310381651,452670400,0,0
1989-11-03 00:00:00-05:00,0.31038169,0.313908531,0.305091441,0.305091441,174652800,0,0
1989-11-06 00:00:00-05:00,0.306854873,0.31038169,0.303328032,0.305091441,123088000,0,0
1989-11-07 00:00:00-05:00,0.305091402,0.313908491,0.305091402,0.310381651,151323200,0,0
1989-11-08 00:00:00-05:00,0.312145021,0.319199501,0.312145021,0.317436069,142632000,0,0
1989-11-09 00:00:00-05:00,0.317436122,0.324489802,0.313908481,0.324489802,88188800,0,0
1989-11-10 00:00:00-05:00,0.322726454,0.331544369,0.322726454,0.329780936,64859200,0,0
1989-11-13 00:00:00-05:00,0.328017443,0.333307692,0.328017443,0.328017443,68017600,0,0
1989-11-14 00:00:00-05:00,0.328017517,0.329780926,0.313908552,0.315672785,84380800,0,0
1989-11-15 00:00:00-05:00,0.317436042,0.319199474,0.310381563,0.312144995,97787200,0,0
1989-11-16 00:00:00-05:00,0.313908552,0.315672785,0.308618303,0.315672785,96566400,0,0
1989-11-17 00:00:00-05:00,0.314681838,0.319985946,0.314681838,0.316450417,88558400,0.000982,0
1989-11-20 00:00:00-05:00,0.31821818,0.321753709,0.314681848,0.319985956,108068800,0,0
1989-11-21 00:00:00-05:00,0.319985956,0.328825569,0.319985956,0.319985956,140246400,0,0
1989-11-22 00:00:00-05:00,0.321753699,0.323521451,0.314681838,0.316450417,97944000,0,0
1989-11-24 00:00:00-05:00,0.316450417,0.31821817,0.316450417,0.316450417,27854400,0,0
1989-11-27 00:00:00-05:00,0.316450457,0.319985987,0.309378596,0.311146349,105145600,0,0
1989-11-28 00:00:00-05:00,0.309378614,0.312914144,0.302306753,0.312030256,135374400,0,0
1989-11-29 00:00:00-05:00,0.307610843,0.312914125,0.300538981,0.311146349,152947200,0,0
1989-11-30 00:00:00-05:00,0.309378604,0.314681886,0.307610851,0.312914133,63448000,0,0
1989-12-01 00:00:00-05:00,0.314681878,0.31821821,0.308494708,0.311146349,146227200,0,0
1989-12-04 00:00:00-05:00,0.309378566,0.321753709,0.309378566,0.319985956,97361600,0,0
1989-12-05 00:00:00-05:00,0.319986128,0.323521635,0.314682017,0.31821835,121766400,0,0
1989-12-06 00:00:00-05:00,0.31821828,0.319986057,0.289931655,0.302306801,334980800,0,0
1989-12-07 00:00:00-05:00,0.298771271,0.305843134,0.297003518,0.302306801,178416000,0,0
1989-12-08 00:00:00-05:00,0.300539127,0.304075461,0.291700311,0.295235842,252582400,0,0
1989-12-11 00:00:00-05:00,0.289931593,0.293467925,0.271369278,0.277556449,650014400,0,0
1989-12-12 00:00:00-05:00,0.277556488,0.279325067,0.247502913,0.254574776,1025416000,0,0
1989-12-13 00:00:00-05:00,0.254574776,0.258110306,0.251038443,0.254574776,389760000,0,0
1989-12-14 00:00:00-05:00,0.252806203,0.255458647,0.243967389,0.246619031,304752000,0,0
1989-12-15 00:00:00-05:00,0.245735133,0.247502886,0.229824459,0.238663271,518168000,0,0
1989-12-18 00:00:00-05:00,0.238663291,0.247502907,0.238663291,0.245735154,307204800,0,0
1989-12-19 00:00:00-05:00,0.243967437,0.251038498,0.243967437,0.247502968,251193600,0,0
1989-12-20 00:00:00-05:00,0.252806127,0.256342459,0.249270598,0.252806127,177990400,0,0
1989-12-21 00:00:00-05:00,0.252806257,0.25634259,0.251038503,0.25634259,304808000,0,0
1989-12-22 00:00:00-05:00,0.256342479,0.263413537,0.254574726,0.258110255,184587200,0,0
1989-12-26 00:00:00-05:00,0.259878017,0.259878017,0.249270626,0.251038402,135284800,0,0
1989-12-27 00:00:00-05:00,0.251038502,0.252806256,0.247502971,0.24838686,257006400,0,0
1989-12-28 00:00:00-05:00,0.247502963,0.249270717,0.242199679,0.244851321,151256000,0,0
1989-12-29 00:00:00-05:00,0.245735171,0.252806208,0.243083506,0.249270678,152409600,0,0
1990-01-02 00:00:00-05:00,0.249270628,0.265181301,0.247502875,0.263413548,183198400,0,0
1990-01-03 00:00:00-05:00,0.268717695,0.268717695,0.265181363,0.265181363,207995200,0,0
1990-01-04 00:00:00-05:00,0.270485433,0.274020939,0.263413571,0.266066015,221513600,0,0
1990-01-05 00:00:00-05:00,0.266949952,0.270485482,0.261645842,0.266949952,123312000,0,0
1990-01-08 00:00:00-05:00,0.265181226,0.268717557,0.261645698,0.268717557,101572800,0,0
1990-01-09 00:00:00-05:00,0.268717656,0.268717656,0.261645794,0.266066015,86139200,0,0
1990-01-10 00:00:00-05:00,0.266066033,0.266066033,0.252806196,0.254574776,199718400,0,0
1990-01-11 00:00:00-05:00,0.256342545,0.256342545,0.243967399,0.243967399,211052800,0,0
